,Bike,length of longest straight,Right_Corners,Left_Corners,Year,track_width,MotoGP_avg_speed,GP_distance,corners,Rider_Name,points_mean,Track_Condition,Track_Temp,Humidity,Track,Finish_Time_ms
279,68,876.0,5.0,9.0,2017,12.0,139.8,108.1,14.0,421,16.22972972972973,0,26.0,22.0,13,2781942.0
280,68,1068.0,10.0,6.0,2016,12.0,166.6,118.4,16.0,421,16.22972972972973,0,23.0,71.0,10,2550839.0
281,68,1076.0,9.0,5.0,2016,16.0,172.7,120.2,14.0,421,16.22972972972973,0,30.0,89.0,2,2061307.0
282,68,607.0,8.0,6.0,2016,11.0,161.2,110.6,14.0,421,16.22972972972973,0,40.0,37.0,12,2728834.0
283,68,674.0,9.0,5.0,2016,13.0,161.8,113.0,14.0,421,16.22972972972973,0,35.0,40.0,5,2641944.0
284,68,1047.0,8.0,6.0,2016,12.0,164.4,111.0,14.0,421,16.22972972972973,0,48.0,44.0,3,2677589.0
285,68,700.0,3.0,10.0,2016,12.0,160.6,110.1,13.0,421,16.22972972972973,1,24.0,86.0,6,2849688.0
286,68,636.0,8.0,6.0,2016,15.0,165.5,113.5,14.0,421,16.22972972972973,1,18.0,100.0,4,2871588.0
287,68,530.0,10.0,6.0,2016,14.0,162.6,114.1,16.0,421,16.22972972972973,0,43.0,59.0,11,2626361.0
288,68,968.0,7.0,10.0,2016,15.0,167.0,116.8,17.0,421,16.22972972972973,0,36.0,58.0,1,2523661.0
289,68,920.0,10.0,5.0,2016,16.0,164.0,110.9,15.0,421,16.22972972972973,1,28.0,97.0,8,2550448.0
290,68,876.0,5.0,9.0,2016,12.0,139.8,108.1,14.0,421,16.22972972972973,0,25.0,42.0,13,2761896.0
291,68,1068.0,10.0,6.0,2015,12.0,166.6,118.4,16.0,421,16.22972972972973,0,28.0,83.0,10,2555717.0
292,68,1200.0,9.0,11.0,2015,15.0,158.4,110.3,20.0,421,16.22972972972973,0,36.0,62.0,0,2630270.0
293,68,1076.0,9.0,5.0,2015,16.0,172.7,120.2,14.0,421,16.22972972972973,0,36.0,71.0,2,2495644.0
294,68,607.0,8.0,6.0,2015,11.0,161.2,110.6,14.0,421,16.22972972972973,0,30.0,41.0,12,2708832.0
295,68,674.0,9.0,5.0,2015,13.0,161.8,113.0,14.0,421,16.22972972972973,0,32.0,45.0,5,2627963.0
296,68,1047.0,8.0,6.0,2015,12.0,164.4,111.0,14.0,421,16.22972972972973,0,49.0,46.0,3,2574093.0
297,68,487.0,12.0,6.0,2015,14.0,173.1,118.1,18.0,421,16.22972972972973,0,30.0,66.0,9,2454037.0
298,68,700.0,3.0,10.0,2015,12.0,160.6,110.1,13.0,421,16.22972972972973,0,42.0,38.0,6,2466695.0
299,68,636.0,8.0,6.0,2015,15.0,165.5,113.5,14.0,421,16.22972972972973,0,39.0,54.0,4,2583439.0
300,68,530.0,10.0,6.0,2015,14.0,162.6,114.1,16.0,421,16.22972972972973,0,31.0,34.0,11,2937015.0
301,68,968.0,7.0,10.0,2015,15.0,167.0,116.8,17.0,421,16.22972972972973,0,39.0,50.0,1,2507706.0
302,68,762.0,8.0,6.0,2015,15.0,162.2,115.2,14.0,421,16.22972972972973,1,21.0,93.0,7,2819340.0
303,68,920.0,10.0,5.0,2015,16.0,164.0,110.9,15.0,421,16.22972972972973,0,47.0,48.0,8,2451415.0
304,68,876.0,5.0,9.0,2015,12.0,139.8,108.1,14.0,421,16.22972972972973,0,29.0,63.0,13,2779153.0
305,68,1068.0,10.0,6.0,2014,12.0,166.6,118.4,16.0,421,16.22972972972973,0,18.0,60.0,10,2560820.0
306,68,1200.0,9.0,11.0,2014,15.0,158.4,110.3,20.0,421,16.22972972972973,0,32.0,71.0,0,2658949.0
307,68,1076.0,9.0,5.0,2014,16.0,172.7,120.2,14.0,421,16.22972972972973,0,37.0,60.0,2,2504719.0
308,68,607.0,8.0,6.0,2014,11.0,161.2,110.6,14.0,421,16.22972972972973,0,50.0,25.0,12,2725565.0
309,68,674.0,9.0,5.0,2014,13.0,161.8,113.0,14.0,421,16.22972972972973,0,42.0,35.0,5,2645411.0
310,68,1047.0,8.0,6.0,2014,12.0,164.4,111.0,14.0,421,16.22972972972973,0,34.0,61.0,3,2577426.0
311,68,487.0,12.0,6.0,2014,14.0,173.1,118.1,18.0,421,16.22972972972973,1,25.0,69.0,9,2635767.0
312,68,700.0,3.0,10.0,2014,12.0,160.6,110.1,13.0,421,16.22972972972973,2,27.0,66.0,6,2526858.0
313,68,636.0,8.0,6.0,2014,15.0,165.5,113.5,14.0,421,16.22972972972973,0,23.0,71.0,4,2573059.0
314,68,530.0,10.0,6.0,2014,14.0,162.6,114.1,16.0,421,16.22972972972973,0,37.0,45.0,11,2654586.0
315,68,762.0,8.0,6.0,2014,15.0,162.2,115.2,14.0,421,16.22972972972973,0,27.0,57.0,7,2543861.0
316,68,920.0,10.0,5.0,2014,16.0,164.0,110.9,15.0,421,16.22972972972973,0,54.0,50.0,8,2447968.0
317,68,876.0,5.0,9.0,2014,12.0,139.8,108.1,14.0,421,16.22972972972973,0,22.0,45.0,13,2803143.0
318,68,1068.0,10.0,6.0,2013,12.0,166.6,118.4,16.0,421,16.22972972972973,0,23.0,66.0,10,2565792.0
319,68,1200.0,9.0,11.0,2013,15.0,158.4,110.3,20.0,421,16.22972972972973,0,38.0,46.0,0,2638738.0
320,68,607.0,8.0,6.0,2013,11.0,161.2,110.6,14.0,421,16.22972972972973,0,47.0,38.0,12,2726546.0
321,68,674.0,9.0,5.0,2013,13.0,161.8,113.0,14.0,421,16.22972972972973,1,18.0,93.0,5,3034075.0
322,68,1047.0,8.0,6.0,2013,12.0,164.4,111.0,14.0,421,16.22972972972973,0,52.0,29.0,3,2592353.0
323,68,487.0,12.0,6.0,2013,14.0,173.1,118.1,18.0,421,16.22972972972973,0,18.0,49.0,9,2485202.0
324,68,700.0,3.0,10.0,2013,12.0,160.6,110.1,13.0,421,16.22972972972973,0,42.0,48.0,6,2484273.0
325,68,636.0,8.0,6.0,2013,15.0,165.5,113.5,14.0,421,16.22972972972973,0,23.0,70.0,4,2580830.0
326,68,530.0,10.0,6.0,2013,14.0,162.6,114.1,16.0,421,16.22972972972973,0,31.0,56.0,11,2660584.0
327,68,968.0,7.0,10.0,2013,15.0,167.0,116.8,17.0,421,16.22972972972973,0,30.0,43.0,1,2536386.0
328,68,920.0,10.0,5.0,2013,16.0,164.0,110.9,15.0,421,16.22972972972973,0,44.0,58.0,8,2455542.0
329,68,762.0,8.0,6.0,2013,15.0,162.2,115.2,14.0,421,16.22972972972973,0,31.0,33.0,7,2578928.0
330,68,876.0,5.0,9.0,2013,12.0,139.8,108.1,14.0,421,16.22972972972973,0,26.0,28.0,13,2780881.0
331,12,1068.0,10.0,6.0,2012,12.0,166.6,118.4,16.0,421,16.22972972972973,0,23.0,53.0,10,2597879.0
332,12,607.0,8.0,6.0,2012,11.0,161.2,110.6,14.0,421,16.22972972972973,0,15.0,78.0,12,2768749.0
333,12,674.0,9.0,5.0,2012,13.0,161.8,113.0,14.0,421,16.22972972972973,1,19.0,96.0,5,2989648.0
334,12,1047.0,8.0,6.0,2012,12.0,164.4,111.0,14.0,421,16.22972972972973,0,40.0,49.0,3,2605236.0
335,12,700.0,3.0,10.0,2012,12.0,160.6,110.1,13.0,421,16.22972972972973,0,37.0,47.0,6,2516446.0
336,12,636.0,8.0,6.0,2012,15.0,165.5,113.5,14.0,421,16.22972972972973,0,23.0,79.0,4,2606084.0
337,12,530.0,10.0,6.0,2012,14.0,162.6,114.1,16.0,421,16.22972972972973,0,36.0,56.0,11,2574234.0
338,12,968.0,7.0,10.0,2012,15.0,167.0,116.8,17.0,421,16.22972972972973,0,23.0,51.0,1,2574876.0
339,12,762.0,8.0,6.0,2012,15.0,162.2,115.2,14.0,421,16.22972972972973,0,23.0,55.0,7,2577641.0
340,12,1068.0,10.0,6.0,2011,12.0,166.6,118.4,16.0,421,16.22972972972973,0,20.0,31.0,10,2575000.0
341,12,607.0,8.0,6.0,2011,11.0,161.2,110.6,14.0,421,16.22972972972973,1,15.0,90.0,12,3111273.0
342,12,674.0,9.0,5.0,2011,13.0,161.8,113.0,14.0,421,16.22972972972973,0,29.0,35.0,5,2658519.0
343,12,1047.0,8.0,6.0,2011,12.0,164.4,111.0,14.0,421,16.22972972972973,0,25.0,49.0,3,2607150.0
344,12,487.0,12.0,6.0,2011,14.0,173.1,118.1,18.0,421,16.22972972972973,0,16.0,82.0,9,2535343.0
345,12,700.0,3.0,10.0,2011,12.0,160.6,110.1,13.0,421,16.22972972972973,0,29.0,49.0,6,2500058.0
346,12,636.0,8.0,6.0,2011,15.0,165.5,113.5,14.0,421,16.22972972972973,0,37.0,37.0,4,2609428.0
347,12,530.0,10.0,6.0,2011,14.0,162.6,114.1,16.0,421,16.22972972972973,0,35.0,62.0,11,2675580.0
348,12,968.0,7.0,10.0,2011,15.0,167.0,116.8,17.0,421,16.22972972972973,0,26.0,50.0,1,2577259.0
349,68,1068.0,10.0,6.0,2010,12.0,166.6,118.4,16.0,421,16.22972972972973,0,26.0,30.0,10,2570099.0
350,68,607.0,8.0,6.0,2010,11.0,161.2,110.6,14.0,421,16.22972972972973,0,44.0,30.0,12,2718428.0
351,68,674.0,9.0,5.0,2010,13.0,161.8,113.0,14.0,421,16.22972972972973,0,51.0,21.0,5,2674786.0
352,68,636.0,8.0,6.0,2010,15.0,165.5,113.5,14.0,421,16.22972972972973,0,40.0,43.0,4,2620568.0
353,68,530.0,10.0,6.0,2010,14.0,162.6,114.1,16.0,421,16.22972972972973,0,39.0,43.0,11,2665242.0
354,68,968.0,7.0,10.0,2010,15.0,167.0,116.8,17.0,421,16.22972972972973,0,39.0,32.0,1,2563860.0
355,68,762.0,8.0,6.0,2010,15.0,162.2,115.2,14.0,421,16.22972972972973,0,34.0,44.0,7,2597973.0
356,68,920.0,10.0,5.0,2010,16.0,164.0,110.9,15.0,421,16.22972972972973,0,43.0,27.0,8,2463448.0
357,68,876.0,5.0,9.0,2010,12.0,139.8,108.1,14.0,421,16.22972972972973,0,27.0,33.0,13,2813620.0
358,68,1068.0,10.0,6.0,2009,12.0,166.6,118.4,16.0,421,16.22972972972973,0,26.0,79.0,10,2581755.0
359,68,762.0,8.0,6.0,2009,15.0,162.2,115.2,14.0,421,16.22972972972973,0,31.0,25.0,7,2628542.0
360,68,607.0,8.0,6.0,2009,11.0,161.2,110.6,14.0,421,16.22972972972973,0,45.0,31.0,12,2718557.0
361,68,1047.0,8.0,6.0,2009,12.0,164.4,111.0,14.0,421,16.22972972972973,0,46.0,12.0,3,2591897.0
362,68,487.0,12.0,6.0,2009,14.0,173.1,118.1,18.0,421,16.22972972972973,0,30.0,48.0,9,2534611.0
363,68,700.0,3.0,10.0,2009,12.0,160.6,110.1,13.0,421,16.22972972972973,0,27.0,48.0,6,2481769.0
364,68,636.0,8.0,6.0,2009,15.0,165.5,113.5,14.0,421,16.22972972972973,0,45.0,32.0,4,2588991.0
365,68,530.0,10.0,6.0,2009,14.0,162.6,114.1,16.0,421,16.22972972972973,0,41.0,32.0,11,2672882.0
366,68,920.0,10.0,5.0,2009,16.0,164.0,110.9,15.0,421,16.22972972972973,1,22.0,79.0,8,2864219.0
367,68,876.0,5.0,9.0,2009,12.0,139.8,108.1,14.0,421,16.22972972972973,0,29.0,24.0,13,2810183.0
368,68,1068.0,10.0,6.0,2008,12.0,166.6,118.4,16.0,421,16.22972972972973,0,19.0,58.0,10,2569892.0
369,68,607.0,8.0,6.0,2008,11.0,161.2,110.6,14.0,421,16.22972972972973,0,23.0,26.0,12,2738004.0
370,68,674.0,9.0,5.0,2008,13.0,161.8,113.0,14.0,421,16.22972972972973,0,26.0,38.0,5,2670799.0
371,68,1047.0,8.0,6.0,2008,12.0,164.4,111.0,14.0,421,16.22972972972973,0,39.0,34.0,3,2584981.0
372,68,487.0,12.0,6.0,2008,14.0,173.1,118.1,18.0,421,16.22972972972973,0,24.0,62.0,9,2578362.0
373,68,700.0,3.0,10.0,2008,12.0,160.6,110.1,13.0,421,16.22972972972973,1,17.0,82.0,6,2853765.0
374,68,636.0,8.0,6.0,2008,15.0,165.5,113.5,14.0,421,16.22972972972973,0,29.0,33.0,4,2608841.0
375,68,530.0,10.0,6.0,2008,14.0,162.6,114.1,16.0,421,16.22972972972973,0,48.0,29.0,11,2681884.0
376,68,762.0,8.0,6.0,2008,15.0,162.2,115.2,14.0,421,16.22972972972973,0,23.0,51.0,7,2589599.0
377,68,920.0,10.0,5.0,2008,16.0,164.0,110.9,15.0,421,16.22972972972973,0,42.0,25.0,8,2586007.0
378,68,876.0,5.0,9.0,2008,12.0,139.8,108.1,14.0,421,16.22972972972973,0,34.0,41.0,13,2818308.0
379,68,1068.0,10.0,6.0,2007,12.0,166.6,118.4,16.0,421,16.22972972972973,0,45.0,11.0,10,2585626.0
380,68,607.0,8.0,6.0,2007,11.0,161.2,110.6,14.0,421,16.22972972972973,0,31.0,20.0,12,2753340.0
381,68,674.0,9.0,5.0,2007,13.0,161.8,113.0,14.0,421,16.22972972972973,1,16.0,73.0,5,3112276.0
382,68,1047.0,8.0,6.0,2007,12.0,164.4,111.0,14.0,421,16.22972972972973,0,43.0,13.0,3,2596976.0
383,68,487.0,12.0,6.0,2007,14.0,173.1,118.1,18.0,421,16.22972972972973,0,32.0,38.0,9,2557149.0
384,68,636.0,8.0,6.0,2007,15.0,165.5,113.5,14.0,421,16.22972972972973,0,35.0,40.0,4,2648295.0
385,68,762.0,8.0,6.0,2007,15.0,162.2,115.2,14.0,421,16.22972972972973,0,24.0,90.0,7,2895183.0
386,68,920.0,10.0,5.0,2007,16.0,164.0,110.9,15.0,421,16.22972972972973,0,38.0,51.0,8,2589178.0
387,68,607.0,8.0,6.0,2006,11.0,161.2,110.6,14.0,421,16.22972972972973,0,33.0,16.0,12,2823499.0
388,68,1068.0,10.0,6.0,2006,12.0,166.6,118.4,16.0,421,16.22972972972973,0,41.0,12.0,10,2602229.0
389,68,1047.0,8.0,6.0,2006,12.0,164.4,111.0,14.0,421,16.22972972972973,0,47.0,21.0,3,2491237.0
390,68,487.0,12.0,6.0,2006,14.0,173.1,118.1,18.0,421,16.22972972972973,0,29.0,16.0,9,2571355.0
391,68,700.0,3.0,10.0,2006,12.0,160.6,110.1,13.0,421,16.22972972972973,0,38.0,17.0,6,2519248.0
392,68,636.0,8.0,6.0,2006,15.0,165.5,113.5,14.0,421,16.22972972972973,0,36.0,21.0,4,2625047.0
393,68,920.0,10.0,5.0,2006,16.0,164.0,110.9,15.0,421,16.22972972972973,0,49.0,23.0,8,2587829.0
394,68,762.0,8.0,6.0,2006,15.0,162.2,115.2,14.0,421,16.22972972972973,0,43.0,11.0,7,2598673.0
395,68,876.0,5.0,9.0,2006,12.0,139.8,108.1,14.0,421,16.22972972972973,0,43.0,11.0,13,2853961.0
396,68,607.0,8.0,6.0,2005,11.0,161.2,110.6,14.0,421,16.22972972972973,0,32.0,17.0,12,2743156.0
397,68,674.0,9.0,5.0,2005,13.0,161.8,113.0,14.0,421,16.22972972972973,1,21.0,68.0,5,2652223.0
398,68,1047.0,8.0,6.0,2005,12.0,164.4,111.0,14.0,421,16.22972972972973,0,36.0,12.0,3,2596487.0
399,68,487.0,12.0,6.0,2005,14.0,173.1,118.1,18.0,421,16.22972972972973,0,30.0,32.0,9,2321808.0
400,68,700.0,3.0,10.0,2005,12.0,160.6,110.1,13.0,421,16.22972972972973,0,29.0,23.0,6,2104434.0
401,68,920.0,10.0,5.0,2005,16.0,164.0,110.9,15.0,421,16.22972972972973,0,51.0,10.0,8,2609522.0
402,68,1068.0,10.0,6.0,2005,12.0,166.6,118.4,16.0,421,16.22972972972973,0,45.0,10.0,10,2613759.0
403,68,876.0,5.0,9.0,2005,12.0,139.8,108.1,14.0,421,16.22972972972973,0,32.0,14.0,13,2821111.0
404,24,1068.0,10.0,6.0,2018,12.0,166.6,118.4,16.0,61,10.291666666666666,0,23.0,46.0,10,2557535.0
405,24,1076.0,9.0,5.0,2018,16.0,172.7,120.2,14.0,61,10.291666666666666,1,23.0,94.0,2,2436342.0
406,24,1200.0,9.0,11.0,2018,15.0,158.4,110.3,20.0,61,10.291666666666666,0,35.0,45.0,0,2571057.0
407,24,674.0,9.0,5.0,2018,13.0,161.8,113.0,14.0,61,10.291666666666666,0,45.0,41.0,5,2535568.0
408,24,1047.0,8.0,6.0,2018,12.0,164.4,111.0,14.0,61,10.291666666666666,0,45.0,51.0,3,2423371.0
409,24,487.0,12.0,6.0,2018,14.0,173.1,118.1,18.0,61,10.291666666666666,0,40.0,32.0,9,2477739.0
410,24,636.0,8.0,6.0,2018,15.0,165.5,113.5,14.0,61,10.291666666666666,0,41.0,44.0,4,2470686.0
411,24,530.0,10.0,6.0,2018,14.0,162.6,114.1,16.0,61,10.291666666666666,0,41.0,57.0,11,2532695.0
412,24,762.0,8.0,6.0,2018,15.0,162.2,115.2,14.0,61,10.291666666666666,0,35.0,34.0,7,2558011.0
413,24,1076.0,9.0,5.0,2017,16.0,172.7,120.2,14.0,61,10.291666666666666,0,25.0,60.0,2,2508814.0
414,24,1200.0,9.0,11.0,2017,15.0,158.4,110.3,20.0,61,10.291666666666666,0,40.0,31.0,0,2646408.0
415,24,674.0,9.0,5.0,2017,13.0,161.8,113.0,14.0,61,10.291666666666666,0,37.0,50.0,5,2623312.0
416,24,1047.0,8.0,6.0,2017,12.0,164.4,111.0,14.0,61,10.291666666666666,0,54.0,20.0,3,2709847.0
417,24,487.0,12.0,6.0,2017,14.0,173.1,118.1,18.0,61,10.291666666666666,1,25.0,76.0,9,2506392.0
418,24,700.0,3.0,10.0,2017,12.0,160.6,110.1,13.0,61,10.291666666666666,0,26.0,65.0,6,2483735.0
419,24,636.0,8.0,6.0,2017,15.0,165.5,113.5,14.0,61,10.291666666666666,1,24.0,70.0,4,2676866.0
420,24,530.0,10.0,6.0,2017,14.0,162.6,114.1,16.0,61,10.291666666666666,1,19.0,97.0,11,3137153.0
421,24,920.0,10.0,5.0,2017,16.0,164.0,110.9,15.0,61,10.291666666666666,0,33.0,89.0,8,2742202.0
422,24,876.0,5.0,9.0,2017,12.0,139.8,108.1,14.0,61,10.291666666666666,0,26.0,22.0,13,2785355.0
423,24,1200.0,9.0,11.0,2016,15.0,158.4,110.3,20.0,61,10.291666666666666,0,34.0,62.0,0,2717197.0
424,24,607.0,8.0,6.0,2016,11.0,161.2,110.6,14.0,61,10.291666666666666,0,40.0,37.0,12,2767331.0
425,24,1047.0,8.0,6.0,2016,12.0,164.4,111.0,14.0,61,10.291666666666666,0,48.0,44.0,3,2713833.0
426,24,700.0,3.0,10.0,2016,12.0,160.6,110.1,13.0,61,10.291666666666666,1,24.0,86.0,6,2833096.0
427,24,636.0,8.0,6.0,2016,15.0,165.5,113.5,14.0,61,10.291666666666666,1,18.0,100.0,4,2864290.0
428,24,530.0,10.0,6.0,2016,14.0,162.6,114.1,16.0,61,10.291666666666666,0,43.0,59.0,11,2649226.0
429,24,968.0,7.0,10.0,2016,15.0,167.0,116.8,17.0,61,10.291666666666666,0,36.0,58.0,1,2530899.0
430,24,762.0,8.0,6.0,2016,15.0,162.2,115.2,14.0,61,10.291666666666666,0,36.0,37.0,7,2569659.0
431,24,1068.0,10.0,6.0,2015,12.0,166.6,118.4,16.0,61,10.291666666666666,0,28.0,83.0,10,2568101.0
432,24,1200.0,9.0,11.0,2015,15.0,158.4,110.3,20.0,61,10.291666666666666,0,36.0,62.0,0,2644117.0
433,24,1076.0,9.0,5.0,2015,16.0,172.7,120.2,14.0,61,10.291666666666666,0,36.0,71.0,2,2503942.0
434,24,607.0,8.0,6.0,2015,11.0,161.2,110.6,14.0,61,10.291666666666666,0,30.0,41.0,12,2719973.0
435,24,487.0,12.0,6.0,2015,14.0,173.1,118.1,18.0,61,10.291666666666666,0,30.0,66.0,9,2478410.0
436,24,700.0,3.0,10.0,2015,12.0,160.6,110.1,13.0,61,10.291666666666666,0,42.0,38.0,6,2490968.0
437,24,530.0,10.0,6.0,2015,14.0,162.6,114.1,16.0,61,10.291666666666666,0,31.0,34.0,11,2945814.0
438,24,968.0,7.0,10.0,2015,15.0,167.0,116.8,17.0,61,10.291666666666666,0,39.0,50.0,1,2530300.0
439,24,762.0,8.0,6.0,2015,15.0,162.2,115.2,14.0,61,10.291666666666666,1,21.0,93.0,7,2848030.0
440,24,920.0,10.0,5.0,2015,16.0,164.0,110.9,15.0,61,10.291666666666666,0,47.0,48.0,8,2466412.0
441,24,876.0,5.0,9.0,2015,12.0,139.8,108.1,14.0,61,10.291666666666666,0,29.0,63.0,13,2795288.0
442,12,1068.0,10.0,6.0,2014,12.0,166.6,118.4,16.0,61,10.291666666666666,0,18.0,60.0,10,2589087.0
443,12,674.0,9.0,5.0,2014,13.0,161.8,113.0,14.0,61,10.291666666666666,0,42.0,35.0,5,2669705.0
444,12,487.0,12.0,6.0,2014,14.0,173.1,118.1,18.0,61,10.291666666666666,1,25.0,69.0,9,2653985.0
445,12,700.0,3.0,10.0,2014,12.0,160.6,110.1,13.0,61,10.291666666666666,2,27.0,66.0,6,2542340.0
446,12,530.0,10.0,6.0,2014,14.0,162.6,114.1,16.0,61,10.291666666666666,0,37.0,45.0,11,2693066.0
447,12,968.0,7.0,10.0,2014,15.0,167.0,116.8,17.0,61,10.291666666666666,0,20.0,93.0,1,2670718.0
448,12,876.0,5.0,9.0,2014,12.0,139.8,108.1,14.0,61,10.291666666666666,0,22.0,45.0,13,2816400.0
449,68,1068.0,10.0,6.0,2013,12.0,166.6,118.4,16.0,61,10.291666666666666,0,23.0,66.0,10,2578566.0
450,68,1200.0,9.0,11.0,2013,15.0,158.4,110.3,20.0,61,10.291666666666666,0,38.0,46.0,0,2628739.0
451,68,607.0,8.0,6.0,2013,11.0,161.2,110.6,14.0,61,10.291666666666666,0,47.0,38.0,12,2730295.0
452,68,674.0,9.0,5.0,2013,13.0,161.8,113.0,14.0,61,10.291666666666666,1,18.0,93.0,5,2962570.0
453,68,487.0,12.0,6.0,2013,14.0,173.1,118.1,18.0,61,10.291666666666666,0,18.0,49.0,9,2489275.0
454,68,700.0,3.0,10.0,2013,12.0,160.6,110.1,13.0,61,10.291666666666666,0,42.0,48.0,6,2476212.0
455,68,636.0,8.0,6.0,2013,15.0,165.5,113.5,14.0,61,10.291666666666666,0,23.0,70.0,4,2651369.0
456,68,530.0,10.0,6.0,2013,14.0,162.6,114.1,16.0,61,10.291666666666666,0,31.0,56.0,11,2668121.0
457,68,968.0,7.0,10.0,2013,15.0,167.0,116.8,17.0,61,10.291666666666666,0,30.0,43.0,1,2538121.0
458,68,920.0,10.0,5.0,2013,16.0,164.0,110.9,15.0,61,10.291666666666666,0,44.0,58.0,8,2467492.0
459,68,762.0,8.0,6.0,2013,15.0,162.2,115.2,14.0,61,10.291666666666666,0,31.0,33.0,7,2581787.0
460,68,1068.0,10.0,6.0,2012,12.0,166.6,118.4,16.0,61,10.291666666666666,0,23.0,53.0,10,2581328.0
461,68,607.0,8.0,6.0,2012,11.0,161.2,110.6,14.0,61,10.291666666666666,0,15.0,78.0,12,2736362.0
462,68,674.0,9.0,5.0,2012,13.0,161.8,113.0,14.0,61,10.291666666666666,1,19.0,96.0,5,3044895.0
463,68,1047.0,8.0,6.0,2012,12.0,164.4,111.0,14.0,61,10.291666666666666,0,40.0,49.0,3,2600187.0
464,68,487.0,12.0,6.0,2012,14.0,173.1,118.1,18.0,61,10.291666666666666,0,37.0,44.0,9,2501929.0
465,68,700.0,3.0,10.0,2012,12.0,160.6,110.1,13.0,61,10.291666666666666,0,37.0,47.0,6,2516843.0
466,68,636.0,8.0,6.0,2012,15.0,165.5,113.5,14.0,61,10.291666666666666,0,23.0,79.0,4,2583913.0
467,68,968.0,7.0,10.0,2012,15.0,167.0,116.8,17.0,61,10.291666666666666,0,23.0,51.0,1,2541628.0
468,68,1068.0,10.0,6.0,2011,12.0,166.6,118.4,16.0,61,10.291666666666666,0,20.0,31.0,10,2593108.0
469,68,607.0,8.0,6.0,2011,11.0,161.2,110.6,14.0,61,10.291666666666666,1,15.0,90.0,12,3128156.0
470,68,1047.0,8.0,6.0,2011,12.0,164.4,111.0,14.0,61,10.291666666666666,0,25.0,49.0,3,2626262.0
471,68,700.0,3.0,10.0,2011,12.0,160.6,110.1,13.0,61,10.291666666666666,0,29.0,49.0,6,2511959.0
472,68,530.0,10.0,6.0,2011,14.0,162.6,114.1,16.0,61,10.291666666666666,0,35.0,62.0,11,2689597.0
473,68,968.0,7.0,10.0,2011,15.0,167.0,116.8,17.0,61,10.291666666666666,0,26.0,50.0,1,2577079.0
474,68,762.0,8.0,6.0,2011,15.0,162.2,115.2,14.0,61,10.291666666666666,0,29.0,55.0,7,2641445.0
475,68,876.0,5.0,9.0,2011,12.0,139.8,108.1,14.0,61,10.291666666666666,1,16.0,49.0,13,2907363.0
476,12,1068.0,10.0,6.0,2018,12.0,166.6,118.4,16.0,86,6.079365079365079,0,23.0,46.0,10,2558475.0
477,12,1076.0,9.0,5.0,2018,16.0,172.7,120.2,14.0,86,6.079365079365079,1,23.0,94.0,2,2462345.0
478,12,1200.0,9.0,11.0,2018,15.0,158.4,110.3,20.0,86,6.079365079365079,0,35.0,45.0,0,2546995.0
479,12,607.0,8.0,6.0,2018,11.0,161.2,110.6,14.0,86,6.079365079365079,0,40.0,41.0,12,2508295.0
480,12,674.0,9.0,5.0,2018,13.0,161.8,113.0,14.0,86,6.079365079365079,0,45.0,41.0,5,2512083.0
481,12,1047.0,8.0,6.0,2018,12.0,164.4,111.0,14.0,86,6.079365079365079,0,45.0,51.0,3,2428621.0
482,12,700.0,3.0,10.0,2018,12.0,160.6,110.1,13.0,86,6.079365079365079,0,48.0,48.0,6,2468395.0
483,12,636.0,8.0,6.0,2018,15.0,165.5,113.5,14.0,86,6.079365079365079,0,41.0,44.0,4,2471496.0
484,12,530.0,10.0,6.0,2018,14.0,162.6,114.1,16.0,86,6.079365079365079,0,41.0,57.0,11,2556124.0
485,12,968.0,7.0,10.0,2018,15.0,167.0,116.8,17.0,86,6.079365079365079,0,45.0,36.0,1,2530234.0
486,12,762.0,8.0,6.0,2018,15.0,162.2,115.2,14.0,86,6.079365079365079,0,35.0,34.0,7,2577022.0
487,12,920.0,10.0,5.0,2018,16.0,164.0,110.9,15.0,86,6.079365079365079,0,53.0,55.0,8,2455293.0
488,12,1076.0,9.0,5.0,2017,16.0,172.7,120.2,14.0,86,6.079365079365079,0,25.0,60.0,2,2525106.0
489,12,1200.0,9.0,11.0,2017,15.0,158.4,110.3,20.0,86,6.079365079365079,0,40.0,31.0,0,2655542.0
490,12,607.0,8.0,6.0,2017,11.0,161.2,110.6,14.0,86,6.079365079365079,0,41.0,25.0,12,2751786.0
491,12,487.0,12.0,6.0,2017,14.0,173.1,118.1,18.0,86,6.079365079365079,1,25.0,76.0,9,2501212.0
492,12,700.0,3.0,10.0,2017,12.0,160.6,110.1,13.0,86,6.079365079365079,0,26.0,65.0,6,2491065.0
493,12,636.0,8.0,6.0,2017,15.0,165.5,113.5,14.0,86,6.079365079365079,1,24.0,70.0,4,2680053.0
494,12,530.0,10.0,6.0,2017,14.0,162.6,114.1,16.0,86,6.079365079365079,1,19.0,97.0,11,3042757.0
495,12,968.0,7.0,10.0,2017,15.0,167.0,116.8,17.0,86,6.079365079365079,0,40.0,44.0,1,2564658.0
496,12,762.0,8.0,6.0,2017,15.0,162.2,115.2,14.0,86,6.079365079365079,1,15.0,97.0,7,2844793.0
497,12,920.0,10.0,5.0,2017,16.0,164.0,110.9,15.0,86,6.079365079365079,0,33.0,89.0,8,2721877.0
